"";"comuna_name";"edad";"hombres";"mujeres";"total"
"3403";"San Clemente";"50-54";1465;1416;2881
"3404";"San Clemente";"55-59";1249;1104;2353
"3405";"San Clemente";"60-64";1038;869;1907
"3406";"San Clemente";"65-69";768;710;1478
"3407";"San Clemente";"70-74";608;537;1145
"3408";"San Clemente";"75-80";806;788;1594
"3409";"San Esteban";"20-24";663;718;1381
"3410";"San Esteban";"25-29";781;797;1578
"3411";"San Esteban";"30-34";701;684;1385
"3412";"San Esteban";"35-39";651;640;1291
"3413";"San Esteban";"40-44";597;611;1208
"3414";"San Esteban";"45-49";656;579;1235
"3415";"San Esteban";"50-54";644;608;1252
"3416";"San Esteban";"55-59";515;494;1009
"3417";"San Esteban";"60-64";403;364;767
"3418";"San Esteban";"65-69";324;298;622
"3419";"San Esteban";"70-74";230;215;445
"3420";"San Esteban";"75-80";290;390;680
"3421";"San Fabián";"20-24";153;133;286
"3422";"San Fabián";"25-29";133;112;245
"3423";"San Fabián";"30-34";121;123;244
"3424";"San Fabián";"35-39";119;104;223
"3425";"San Fabián";"40-44";123;116;239
"3426";"San Fabián";"45-49";130;131;261
"3427";"San Fabián";"50-54";151;141;292
"3428";"San Fabián";"55-59";138;124;262
"3429";"San Fabián";"60-64";129;117;246
"3430";"San Fabián";"65-69";95;100;195
"3431";"San Fabián";"70-74";70;73;143
"3432";"San Fabián";"75-80";94;99;193
"3433";"San Felipe";"20-24";2750;2795;5545
"3434";"San Felipe";"25-29";3056;3042;6098
"3435";"San Felipe";"30-34";2699;2656;5355
"3436";"San Felipe";"35-39";2501;2618;5119
"3437";"San Felipe";"40-44";2447;2426;4873
"3438";"San Felipe";"45-49";2427;2586;5013
"3439";"San Felipe";"50-54";2385;2574;4959
"3440";"San Felipe";"55-59";1904;1991;3895
"3441";"San Felipe";"60-64";1405;1561;2966
"3442";"San Felipe";"65-69";1099;1297;2396
"3443";"San Felipe";"70-74";808;1136;1944
"3444";"San Felipe";"75-80";1231;2039;3270
"3445";"San Fernando";"20-24";2917;2920;5837
"3446";"San Fernando";"25-29";2474;2504;4978
"3447";"San Fernando";"30-34";2238;2272;4510
"3448";"San Fernando";"35-39";2474;2613;5087
"3449";"San Fernando";"40-44";2523;2740;5263
"3450";"San Fernando";"45-49";2572;2804;5376
"3451";"San Fernando";"50-54";2392;2460;4852
"3452";"San Fernando";"55-59";2005;2078;4083
"3453";"San Fernando";"60-64";1512;1692;3204
"3454";"San Fernando";"65-69";1066;1310;2376
"3455";"San Fernando";"70-74";895;1105;2000
"3456";"San Fernando";"75-80";1157;1796;2953
"3457";"San Gregorio";"20-24";15;9;24
"3458";"San Gregorio";"25-29";20;8;28
"3459";"San Gregorio";"30-34";22;15;37
"3460";"San Gregorio";"35-39";27;12;39
"3461";"San Gregorio";"40-44";27;11;38
"3462";"San Gregorio";"45-49";32;7;39
"3463";"San Gregorio";"50-54";37;9;46
"3464";"San Gregorio";"55-59";23;8;31
"3465";"San Gregorio";"60-64";11;12;23
"3466";"San Gregorio";"65-69";7;3;10
"3467";"San Gregorio";"70-74";3;5;8
"3468";"San Gregorio";"75-80";4;3;7
"3469";"San Ignacio";"20-24";593;555;1148
"3470";"San Ignacio";"25-29";558;560;1118
"3471";"San Ignacio";"30-34";495;536;1031
"3472";"San Ignacio";"35-39";512;506;1018
"3473";"San Ignacio";"40-44";577;542;1119
"3474";"San Ignacio";"45-49";620;561;1181
"3475";"San Ignacio";"50-54";538;479;1017
"3476";"San Ignacio";"55-59";513;438;951
"3477";"San Ignacio";"60-64";403;366;769
"3478";"San Ignacio";"65-69";338;330;668
"3479";"San Ignacio";"70-74";258;310;568
"3480";"San Ignacio";"75-80";389;473;862
"3481";"San Javier";"20-24";1665;1548;3213
"3482";"San Javier";"25-29";1404;1437;2841
"3483";"San Javier";"30-34";1296;1341;2637
"3484";"San Javier";"35-39";1363;1331;2694
"3485";"San Javier";"40-44";1380;1422;2802
"3486";"San Javier";"45-49";1499;1505;3004
"3487";"San Javier";"50-54";1478;1412;2890
"3488";"San Javier";"55-59";1221;1242;2463
"3489";"San Javier";"60-64";1054;1009;2063
"3490";"San Javier";"65-69";785;874;1659
"3491";"San Javier";"70-74";627;638;1265
"3492";"San Javier";"75-80";809;1118;1927
"3493";"San Joaquín";"20-24";4154;3959;8113
"3494";"San Joaquín";"25-29";4101;4056;8157
"3495";"San Joaquín";"30-34";3757;3804;7561
"3496";"San Joaquín";"35-39";3491;3487;6978
"3497";"San Joaquín";"40-44";3292;3495;6787
"3498";"San Joaquín";"45-49";3299;3721;7020
"3499";"San Joaquín";"50-54";3571;3879;7450
"3500";"San Joaquín";"55-59";3281;3689;6970
"3501";"San Joaquín";"60-64";2562;3026;5588
"3502";"San Joaquín";"65-69";2179;2619;4798
"3503";"San Joaquín";"70-74";1619;2246;3865
"3504";"San Joaquín";"75-80";2037;3575;5612
"3505";"San José  de Maipo";"20-24";624;560;1184
"3506";"San José  de Maipo";"25-29";587;518;1105
"3507";"San José  de Maipo";"30-34";573;528;1101
"3508";"San José  de Maipo";"35-39";579;509;1088
"3509";"San José  de Maipo";"40-44";543;486;1029
"3510";"San José  de Maipo";"45-49";558;541;1099
"3511";"San José  de Maipo";"50-54";487;490;977
"3512";"San José  de Maipo";"55-59";412;421;833
"3513";"San José  de Maipo";"60-64";340;346;686
"3514";"San José  de Maipo";"65-69";323;268;591
"3515";"San José  de Maipo";"70-74";206;169;375
"3516";"San José  de Maipo";"75-80";249;326;575
"3517";"San Juan de la Costa";"20-24";321;236;557
"3518";"San Juan de la Costa";"25-29";291;241;532
"3519";"San Juan de la Costa";"30-34";245;179;424
"3520";"San Juan de la Costa";"35-39";276;222;498
"3521";"San Juan de la Costa";"40-44";308;249;557
"3522";"San Juan de la Costa";"45-49";352;254;606
"3523";"San Juan de la Costa";"50-54";327;224;551
"3524";"San Juan de la Costa";"55-59";274;209;483
"3525";"San Juan de la Costa";"60-64";264;157;421
"3526";"San Juan de la Costa";"65-69";232;135;367
"3527";"San Juan de la Costa";"70-74";146;124;270
"3528";"San Juan de la Costa";"75-80";224;155;379
"3529";"San Miguel";"20-24";4724;3836;8560
"3530";"San Miguel";"25-29";4652;3974;8626
"3531";"San Miguel";"30-34";4023;3625;7648
"3532";"San Miguel";"35-39";3534;3357;6891
"3533";"San Miguel";"40-44";3362;3762;7124
"3534";"San Miguel";"45-49";3570;3943;7513
"3535";"San Miguel";"50-54";3536;4044;7580
"3536";"San Miguel";"55-59";3040;3634;6674
"3537";"San Miguel";"60-64";2560;3088;5648
"3538";"San Miguel";"65-69";2207;2829;5036
"3539";"San Miguel";"70-74";1664;2385;4049
"3540";"San Miguel";"75-80";2319;4444;6763
"3541";"San Nicolás";"20-24";433;437;870
"3542";"San Nicolás";"25-29";412;421;833
"3543";"San Nicolás";"30-34";396;382;778
"3544";"San Nicolás";"35-39";402;346;748
"3545";"San Nicolás";"40-44";389;361;750
"3546";"San Nicolás";"45-49";455;404;859
"3547";"San Nicolás";"50-54";430;381;811
"3548";"San Nicolás";"55-59";384;367;751
"3549";"San Nicolás";"60-64";300;297;597
"3550";"San Nicolás";"65-69";246;219;465
"3551";"San Nicolás";"70-74";176;160;336
"3552";"San Nicolás";"75-80";218;291;509
"3553";"San Pablo";"20-24";355;325;680
"3554";"San Pablo";"25-29";293;298;591
"3555";"San Pablo";"30-34";264;306;570
"3556";"San Pablo";"35-39";378;317;695
"3557";"San Pablo";"40-44";404;348;752
"3558";"San Pablo";"45-49";445;431;876
"3559";"San Pablo";"50-54";439;362;801
"3560";"San Pablo";"55-59";335;301;636
"3561";"San Pablo";"60-64";310;268;578
"3562";"San Pablo";"65-69";253;197;450
"3563";"San Pablo";"70-74";217;203;420
"3564";"San Pablo";"75-80";247;340;587
"3565";"San Pedro";"20-24";319;300;619
"3566";"San Pedro";"25-29";350;318;668
"3567";"San Pedro";"30-34";345;285;630
"3568";"San Pedro";"35-39";332;265;597
"3569";"San Pedro";"40-44";397;289;686
"3570";"San Pedro";"45-49";372;302;674
"3571";"San Pedro";"50-54";400;286;686
"3572";"San Pedro";"55-59";272;241;513
"3573";"San Pedro";"60-64";317;220;537
"3574";"San Pedro";"65-69";240;165;405
"3575";"San Pedro";"70-74";158;144;302
"3576";"San Pedro";"75-80";225;243;468
"3577";"San Pedro de  la Paz";"20-24";6009;6130;12139
"3578";"San Pedro de  la Paz";"25-29";5411;5324;10735
"3579";"San Pedro de  la Paz";"30-34";3949;4250;8199
"3580";"San Pedro de  la Paz";"35-39";3718;4019;7737
"3581";"San Pedro de  la Paz";"40-44";4035;4584;8619
"3582";"San Pedro de  la Paz";"45-49";4368;4915;9283
"3583";"San Pedro de  la Paz";"50-54";4254;4467;8721
"3584";"San Pedro de  la Paz";"55-59";3123;3413;6536
"3585";"San Pedro de  la Paz";"60-64";2116;2454;4570
"3586";"San Pedro de  la Paz";"65-69";1649;1849;3498
"3587";"San Pedro de  la Paz";"70-74";1008;1299;2307
"3588";"San Pedro de  la Paz";"75-80";1185;2117;3302
"3589";"San Pedro de Atacama";"20-24";310;299;609
"3590";"San Pedro de Atacama";"25-29";416;287;703
"3591";"San Pedro de Atacama";"30-34";401;244;645
"3592";"San Pedro de Atacama";"35-39";331;190;521
"3593";"San Pedro de Atacama";"40-44";257;163;420
"3594";"San Pedro de Atacama";"45-49";241;172;413
"3595";"San Pedro de Atacama";"50-54";229;156;385
"3596";"San Pedro de Atacama";"55-59";218;182;400
"3597";"San Pedro de Atacama";"60-64";191;161;352
"3598";"San Pedro de Atacama";"65-69";114;140;254
"3599";"San Pedro de Atacama";"70-74";60;71;131
"3600";"San Pedro de Atacama";"75-80";109;161;270
"3601";"San Rafael";"20-24";397;383;780
"3602";"San Rafael";"25-29";354;359;713
"3603";"San Rafael";"30-34";330;317;647
"3604";"San Rafael";"35-39";282;294;576
"3605";"San Rafael";"40-44";331;297;628
"3606";"San Rafael";"45-49";342;314;656
"3607";"San Rafael";"50-54";331;334;665
"3608";"San Rafael";"55-59";301;270;571
"3609";"San Rafael";"60-64";274;217;491
"3610";"San Rafael";"65-69";159;172;331
"3611";"San Rafael";"70-74";135;109;244
"3612";"San Rafael";"75-80";183;207;390
"3613";"San Ramón";"20-24";4093;4037;8130
"3614";"San Ramón";"25-29";4461;4218;8679
"3615";"San Ramón";"30-34";4267;3907;8174
"3616";"San Ramón";"35-39";3442;3361;6803
"3617";"San Ramón";"40-44";2909;2773;5682
"3618";"San Ramón";"45-49";2957;3006;5963
"3619";"San Ramón";"50-54";3228;3650;6878
"3620";"San Ramón";"55-59";3118;3542;6660
"3621";"San Ramón";"60-64";2493;2752;5245
"3622";"San Ramón";"65-69";1876;2142;4018
"3623";"San Ramón";"70-74";1127;1376;2503
"3624";"San Ramón";"75-80";1204;1990;3194
"3625";"San Rosendo";"20-24";144;146;290
"3626";"San Rosendo";"25-29";138;137;275
"3627";"San Rosendo";"30-34";103;115;218
"3628";"San Rosendo";"35-39";106;123;229
"3629";"San Rosendo";"40-44";127;143;270
"3630";"San Rosendo";"45-49";157;152;309
"3631";"San Rosendo";"50-54";155;130;285
"3632";"San Rosendo";"55-59";131;150;281
"3633";"San Rosendo";"60-64";102;114;216
"3634";"San Rosendo";"65-69";77;75;152
"3635";"San Rosendo";"70-74";49;71;120
"3636";"San Rosendo";"75-80";57;119;176
"3637";"San Vicente";"20-24";1723;1737;3460
"3638";"San Vicente";"25-29";1484;1437;2921
"3639";"San Vicente";"30-34";1398;1332;2730
"3640";"San Vicente";"35-39";1636;1698;3334
"3641";"San Vicente";"40-44";1749;1712;3461
"3642";"San Vicente";"45-49";1834;1787;3621
"3643";"San Vicente";"50-54";1718;1590;3308
"3644";"San Vicente";"55-59";1432;1297;2729
"3645";"San Vicente";"60-64";1158;1125;2283
"3646";"San Vicente";"65-69";954;922;1876
"3647";"San Vicente";"70-74";670;702;1372
"3648";"San Vicente";"75-80";971;1162;2133
"3649";"Santa Bárbara";"20-24";486;500;986
"3650";"Santa Bárbara";"25-29";440;431;871
"3651";"Santa Bárbara";"30-34";386;387;773
"3652";"Santa Bárbara";"35-39";385;377;762
"3653";"Santa Bárbara";"40-44";448;426;874
"3654";"Santa Bárbara";"45-49";446;449;895
"3655";"Santa Bárbara";"50-54";443;404;847
"3656";"Santa Bárbara";"55-59";400;353;753
"3657";"Santa Bárbara";"60-64";322;319;641
"3658";"Santa Bárbara";"65-69";236;227;463
"3659";"Santa Bárbara";"70-74";261;220;481
"3660";"Santa Bárbara";"75-80";307;368;675
"3661";"Santa Cruz";"20-24";1453;1384;2837
"3662";"Santa Cruz";"25-29";1250;1218;2468
"3663";"Santa Cruz";"30-34";1142;1159;2301
"3664";"Santa Cruz";"35-39";1283;1254;2537
"3665";"Santa Cruz";"40-44";1385;1341;2726
"3666";"Santa Cruz";"45-49";1345;1364;2709
"3667";"Santa Cruz";"50-54";1260;1312;2572
"3668";"Santa Cruz";"55-59";1011;1039;2050
"3669";"Santa Cruz";"60-64";889;929;1818
"3670";"Santa Cruz";"65-69";707;788;1495
"3671";"Santa Cruz";"70-74";543;555;1098
"3672";"Santa Cruz";"75-80";777;1024;1801
"3673";"Santa Juana";"20-24";426;477;903
"3674";"Santa Juana";"25-29";468;493;961
"3675";"Santa Juana";"30-34";461;456;917
"3676";"Santa Juana";"35-39";433;430;863
"3677";"Santa Juana";"40-44";463;467;930
"3678";"Santa Juana";"45-49";495;432;927
"3679";"Santa Juana";"50-54";513;400;913
"3680";"Santa Juana";"55-59";410;408;818
"3681";"Santa Juana";"60-64";411;330;741
"3682";"Santa Juana";"65-69";293;328;621
"3683";"Santa Juana";"70-74";241;238;479
"3684";"Santa Juana";"75-80";329;443;772
"3685";"Santa María";"20-24";637;621;1258
"3686";"Santa María";"25-29";610;619;1229
"3687";"Santa María";"30-34";499;504;1003
"3688";"Santa María";"35-39";551;587;1138
"3689";"Santa María";"40-44";503;484;987
"3690";"Santa María";"45-49";527;534;1061
"3691";"Santa María";"50-54";490;453;943
"3692";"Santa María";"55-59";442;442;884
"3693";"Santa María";"60-64";365;315;680
"3694";"Santa María";"65-69";253;295;548
"3695";"Santa María";"70-74";205;195;400
"3696";"Santa María";"75-80";292;379;671
"3697";"Santiago";"20-24";17840;14878;32718
"3698";"Santiago";"25-29";21355;17893;39248
"3699";"Santiago";"30-34";17100;13315;30415
"3700";"Santiago";"35-39";12717;10647;23364
"3701";"Santiago";"40-44";10899;10246;21145
"3702";"Santiago";"45-49";10616;10731;21347
"3703";"Santiago";"50-54";10207;11223;21430
"3704";"Santiago";"55-59";8903;10163;19066
"3705";"Santiago";"60-64";7363;9180;16543
"3706";"Santiago";"65-69";6116;8281;14397
"3707";"Santiago";"70-74";4685;6907;11592
"3708";"Santiago";"75-80";6632;14616;21248
"3709";"Santo Domingo";"20-24";300;338;638
"3710";"Santo Domingo";"25-29";371;349;720
"3711";"Santo Domingo";"30-34";367;349;716
"3712";"Santo Domingo";"35-39";322;287;609
"3713";"Santo Domingo";"40-44";354;308;662
"3714";"Santo Domingo";"45-49";335;323;658
"3715";"Santo Domingo";"50-54";316;287;603
"3716";"Santo Domingo";"55-59";257;257;514
"3717";"Santo Domingo";"60-64";214;187;401
"3718";"Santo Domingo";"65-69";173;165;338
"3719";"Santo Domingo";"70-74";130;141;271
"3720";"Santo Domingo";"75-80";190;192;382
"3721";"Sierra Gorda";"20-24";149;69;218
"3722";"Sierra Gorda";"25-29";301;62;363
"3723";"Sierra Gorda";"30-34";348;70;418
"3724";"Sierra Gorda";"35-39";286;54;340
"3725";"Sierra Gorda";"40-44";259;49;308
"3726";"Sierra Gorda";"45-49";246;28;274
"3727";"Sierra Gorda";"50-54";208;33;241
"3728";"Sierra Gorda";"55-59";140;30;170
"3729";"Sierra Gorda";"60-64";73;21;94
"3730";"Sierra Gorda";"65-69";28;21;49
"3731";"Sierra Gorda";"70-74";11;9;20
"3732";"Sierra Gorda";"75-80";19;15;34
"3733";"Talagante";"20-24";2800;2670;5470
"3734";"Talagante";"25-29";2702;2693;5395
"3735";"Talagante";"30-34";2680;2799;5479
"3736";"Talagante";"35-39";2722;2878;5600
"3737";"Talagante";"40-44";2738;2591;5329
"3738";"Talagante";"45-49";2399;2317;4716
"3739";"Talagante";"50-54";2044;2101;4145
"3740";"Talagante";"55-59";1507;1713;3220
"3741";"Talagante";"60-64";1264;1270;2534
"3742";"Talagante";"65-69";963;1067;2030
"3743";"Talagante";"70-74";633;716;1349
"3744";"Talagante";"75-80";737;1080;1817
"3745";"Talca";"20-24";11152;11416;22568
"3746";"Talca";"25-29";8896;9433;18329
"3747";"Talca";"30-34";7027;7453;14480
"3748";"Talca";"35-39";7157;7886;15043
"3749";"Talca";"40-44";7431;8546;15977
"3750";"Talca";"45-49";8333;9362;17695
"3751";"Talca";"50-54";7554;8515;16069
"3752";"Talca";"55-59";6022;7020;13042
"3753";"Talca";"60-64";4570;5204;9774
"3754";"Talca";"65-69";3293;4113;7406
"3755";"Talca";"70-74";2351;3320;5671
"3756";"Talca";"75-80";2836;5153;7989
"3757";"Talcahuano";"20-24";8956;7931;16887
"3758";"Talcahuano";"25-29";7375;7168;14543
"3759";"Talcahuano";"30-34";5664;5855;11519
"3760";"Talcahuano";"35-39";5652;6173;11825
"3761";"Talcahuano";"40-44";6638;7185;13823
"3762";"Talcahuano";"45-49";6807;7158;13965
"3763";"Talcahuano";"50-54";5806;6143;11949
"3764";"Talcahuano";"55-59";4293;4770;9063
"3765";"Talcahuano";"60-64";3183;3772;6955
"3766";"Talcahuano";"65-69";2591;3254;5845
"3767";"Talcahuano";"70-74";1890;2635;4525
"3768";"Talcahuano";"75-80";2196;3770;5966
"3769";"Taltal";"20-24";432;452;884
"3770";"Taltal";"25-29";553;403;956
"3771";"Taltal";"30-34";581;404;985
"3772";"Taltal";"35-39";633;431;1064
"3773";"Taltal";"40-44";591;388;979
"3774";"Taltal";"45-49";567;378;945
"3775";"Taltal";"50-54";466;323;789
"3776";"Taltal";"55-59";432;324;756
"3777";"Taltal";"60-64";343;208;551
"3778";"Taltal";"65-69";275;179;454
"3779";"Taltal";"70-74";125;132;257
"3780";"Taltal";"75-80";187;190;377
"3781";"Temuco";"20-24";15409;16388;31797
"3782";"Temuco";"25-29";12881;14102;26983
"3783";"Temuco";"30-34";9251;10357;19608
"3784";"Temuco";"35-39";8549;9763;18312
"3785";"Temuco";"40-44";8970;10548;19518
"3786";"Temuco";"45-49";9204;10791;19995
"3787";"Temuco";"50-54";8282;9479;17761
"3788";"Temuco";"55-59";6483;7411;13894
"3789";"Temuco";"60-64";4643;5858;10501
"3790";"Temuco";"65-69";3387;4707;8094
"3791";"Temuco";"70-74";2571;3869;6440
"3792";"Temuco";"75-80";3244;6853;10097
"3793";"Teno";"20-24";1280;1178;2458
"3794";"Teno";"25-29";1060;1013;2073
"3795";"Teno";"30-34";974;930;1904
"3796";"Teno";"35-39";1142;997;2139
"3797";"Teno";"40-44";1078;958;2036
"3798";"Teno";"45-49";1066;950;2016
"3799";"Teno";"50-54";1013;818;1831
"3800";"Teno";"55-59";835;729;1564
"3801";"Teno";"60-64";708;609;1317
"3802";"Teno";"65-69";531;464;995
"3803";"Teno";"70-74";387;372;759
"3804";"Teno";"75-80";458;504;962
"3805";"Teodoro Schmidt";"20-24";659;561;1220
"3806";"Teodoro Schmidt";"25-29";609;564;1173
"3807";"Teodoro Schmidt";"30-34";522;501;1023
"3808";"Teodoro Schmidt";"35-39";556;513;1069
"3809";"Teodoro Schmidt";"40-44";585;545;1130
"3810";"Teodoro Schmidt";"45-49";653;517;1170
"3811";"Teodoro Schmidt";"50-54";613;515;1128
"3812";"Teodoro Schmidt";"55-59";532;454;986
"3813";"Teodoro Schmidt";"60-64";412;378;790
"3814";"Teodoro Schmidt";"65-69";312;315;627
"3815";"Teodoro Schmidt";"70-74";254;267;521
"3816";"Teodoro Schmidt";"75-80";374;491;865
"3817";"Tierra Amarilla";"20-24";997;662;1659
"3818";"Tierra Amarilla";"25-29";928;598;1526
"3819";"Tierra Amarilla";"30-34";796;482;1278
"3820";"Tierra Amarilla";"35-39";760;474;1234
"3821";"Tierra Amarilla";"40-44";737;481;1218
"3822";"Tierra Amarilla";"45-49";654;476;1130
"3823";"Tierra Amarilla";"50-54";565;393;958
"3824";"Tierra Amarilla";"55-59";459;303;762
"3825";"Tierra Amarilla";"60-64";348;220;568
"3826";"Tierra Amarilla";"65-69";227;178;405
"3827";"Tierra Amarilla";"70-74";151;119;270
"3828";"Tierra Amarilla";"75-80";213;185;398
"3829";"Tiltil";"20-24";609;577;1186
"3830";"Tiltil";"25-29";681;633;1314
"3831";"Tiltil";"30-34";693;611;1304
"3832";"Tiltil";"35-39";735;631;1366
"3833";"Tiltil";"40-44";618;544;1162
"3834";"Tiltil";"45-49";557;526;1083
"3835";"Tiltil";"50-54";606;515;1121
"3836";"Tiltil";"55-59";433;415;848
"3837";"Tiltil";"60-64";402;320;722
"3838";"Tiltil";"65-69";318;304;622
"3839";"Tiltil";"70-74";273;221;494
"3840";"Tiltil";"75-80";235;279;514
"3841";"Timaukel";"20-24";12;3;15
"3842";"Timaukel";"25-29";16;5;21
"3843";"Timaukel";"30-34";19;2;21
"3844";"Timaukel";"35-39";17;4;21
"3845";"Timaukel";"40-44";12;3;15
"3846";"Timaukel";"45-49";17;2;19
"3847";"Timaukel";"50-54";19;10;29
"3848";"Timaukel";"55-59";12;9;21
"3849";"Timaukel";"60-64";7;3;10
"3850";"Timaukel";"65-69";4;3;7
"3851";"Timaukel";"70-74";2;2;4
"3852";"Timaukel";"75-80";1;1;2
"3853";"Tirúa";"20-24";526;474;1000
"3854";"Tirúa";"25-29";449;396;845
"3855";"Tirúa";"30-34";353;343;696
"3856";"Tirúa";"35-39";310;274;584
"3857";"Tirúa";"40-44";368;297;665
"3858";"Tirúa";"45-49";352;323;675
"3859";"Tirúa";"50-54";331;289;620
"3860";"Tirúa";"55-59";268;211;479
"3861";"Tirúa";"60-64";239;159;398
"3862";"Tirúa";"65-69";177;169;346
"3863";"Tirúa";"70-74";111;111;222
"3864";"Tirúa";"75-80";182;162;344
"3865";"Tocopilla";"20-24";829;835;1664
"3866";"Tocopilla";"25-29";976;873;1849
"3867";"Tocopilla";"30-34";878;972;1850
"3868";"Tocopilla";"35-39";969;972;1941
"3869";"Tocopilla";"40-44";974;875;1849
"3870";"Tocopilla";"45-49";1051;915;1966
"3871";"Tocopilla";"50-54";1030;912;1942
"3872";"Tocopilla";"55-59";962;798;1760
"3873";"Tocopilla";"60-64";731;636;1367
"3874";"Tocopilla";"65-69";451;532;983
"3875";"Tocopilla";"70-74";317;380;697
"3876";"Tocopilla";"75-80";319;586;905
"3877";"Toltén";"20-24";400;393;793
"3878";"Toltén";"25-29";447;426;873
"3879";"Toltén";"30-34";363;355;718
"3880";"Toltén";"35-39";390;380;770
"3881";"Toltén";"40-44";433;354;787
"3882";"Toltén";"45-49";426;353;779
"3883";"Toltén";"50-54";401;317;718
"3884";"Toltén";"55-59";315;294;609
"3885";"Toltén";"60-64";314;247;561
"3886";"Toltén";"65-69";236;235;471
"3887";"Toltén";"70-74";180;176;356
"3888";"Toltén";"75-80";258;352;610
"3889";"Tomé";"20-24";2184;2365;4549
"3890";"Tomé";"25-29";2052;2068;4120
"3891";"Tomé";"30-34";1760;1896;3656
"3892";"Tomé";"35-39";1616;1782;3398
"3893";"Tomé";"40-44";1895;2041;3936
"3894";"Tomé";"45-49";1824;1990;3814
"3895";"Tomé";"50-54";1856;2071;3927
"3896";"Tomé";"55-59";1615;1851;3466
"3897";"Tomé";"60-64";1294;1469;2763
"3898";"Tomé";"65-69";1020;1198;2218
"3899";"Tomé";"70-74";771;956;1727
"3900";"Tomé";"75-80";1054;1658;2712
"3901";"Torres del Paine";"20-24";39;27;66
"3902";"Torres del Paine";"25-29";87;41;128
"3903";"Torres del Paine";"30-34";46;19;65
"3904";"Torres del Paine";"35-39";58;18;76
"3905";"Torres del Paine";"40-44";43;10;53
"3906";"Torres del Paine";"45-49";50;9;59
"3907";"Torres del Paine";"50-54";52;23;75
"3908";"Torres del Paine";"55-59";44;12;56
"3909";"Torres del Paine";"60-64";35;10;45
"3910";"Torres del Paine";"65-69";19;1;20
"3911";"Torres del Paine";"70-74";5;1;6
"3912";"Torres del Paine";"75-80";2;0;2
"3913";"Tortel";"20-24";52;18;70
"3914";"Tortel";"25-29";41;17;58
"3915";"Tortel";"30-34";33;19;52
"3916";"Tortel";"35-39";31;23;54
"3917";"Tortel";"40-44";40;9;49
"3918";"Tortel";"45-49";28;13;41
"3919";"Tortel";"50-54";21;13;34
"3920";"Tortel";"55-59";21;21;42
"3921";"Tortel";"60-64";3;9;12
"3922";"Tortel";"65-69";9;2;11
"3923";"Tortel";"70-74";6;1;7
"3924";"Tortel";"75-80";7;3;10
"3925";"Traiguén";"20-24";767;692;1459
"3926";"Traiguén";"25-29";609;618;1227
"3927";"Traiguén";"30-34";528;596;1124
"3928";"Traiguén";"35-39";626;680;1306
"3929";"Traiguén";"40-44";697;716;1413
"3930";"Traiguén";"45-49";737;738;1475
"3931";"Traiguén";"50-54";679;691;1370
"3932";"Traiguén";"55-59";561;546;1107
"3933";"Traiguén";"60-64";499;491;990
"3934";"Traiguén";"65-69";398;433;831
"3935";"Traiguén";"70-74";319;388;707
"3936";"Traiguén";"75-80";433;649;1082
"3937";"Treguaco";"20-24";186;166;352
"3938";"Treguaco";"25-29";208;176;384
"3939";"Treguaco";"30-34";184;192;376
"3940";"Treguaco";"35-39";167;139;306
"3941";"Treguaco";"40-44";193;186;379
"3942";"Treguaco";"45-49";230;188;418
"3943";"Treguaco";"50-54";219;169;388
"3944";"Treguaco";"55-59";182;166;348
"3945";"Treguaco";"60-64";179;131;310
"3946";"Treguaco";"65-69";126;116;242
"3947";"Treguaco";"70-74";101;84;185
"3948";"Treguaco";"75-80";125;162;287
"3949";"Tucapel";"20-24";531;487;1018
"3950";"Tucapel";"25-29";470;491;961
"3951";"Tucapel";"30-34";471;468;939
"3952";"Tucapel";"35-39";463;381;844
"3953";"Tucapel";"40-44";510;463;973
"3954";"Tucapel";"45-49";439;499;938
"3955";"Tucapel";"50-54";513;456;969
"3956";"Tucapel";"55-59";392;416;808
"3957";"Tucapel";"60-64";403;407;810
"3958";"Tucapel";"65-69";345;350;695
"3959";"Tucapel";"70-74";248;247;495
"3960";"Tucapel";"75-80";387;475;862
"3961";"Valdivia";"20-24";9345;8753;18098
"3962";"Valdivia";"25-29";7421;7185;14606
"3963";"Valdivia";"30-34";5451;5445;10896
"3964";"Valdivia";"35-39";5012;5272;10284
"3965";"Valdivia";"40-44";5414;5817;11231
"3966";"Valdivia";"45-49";6024;6303;12327
"3967";"Valdivia";"50-54";5302;5544;10846
"3968";"Valdivia";"55-59";4101;4517;8618
"3969";"Valdivia";"60-64";3020;3645;6665
"3970";"Valdivia";"65-69";2266;2945;5211
"3971";"Valdivia";"70-74";1728;2573;4301
"3972";"Valdivia";"75-80";2340;4203;6543
"3973";"Vallenar";"20-24";1912;1876;3788
"3974";"Vallenar";"25-29";1746;1865;3611
"3975";"Vallenar";"30-34";1617;1744;3361
"3976";"Vallenar";"35-39";1783;1816;3599
"3977";"Vallenar";"40-44";1708;1830;3538
"3978";"Vallenar";"45-49";1864;1833;3697
"3979";"Vallenar";"50-54";1724;1868;3592
"3980";"Vallenar";"55-59";1546;1611;3157
"3981";"Vallenar";"60-64";1163;1234;2397
"3982";"Vallenar";"65-69";883;966;1849
"3983";"Vallenar";"70-74";701;729;1430
"3984";"Vallenar";"75-80";948;1204;2152
"3985";"Valparaíso";"20-24";14902;13060;27962
"3986";"Valparaíso";"25-29";13923;12130;26053
"3987";"Valparaíso";"30-34";11138;10061;21199
