"";"comuna_name";"edad";"hombres";"mujeres";"total"
"3406";"florida";"45 a 49";427;382;809
"3407";"florida";"50 a 54";433;421;854
"3408";"florida";"55 a 59";397;432;829
"3409";"florida";"60 a 64";372;327;699
"3410";"florida";"65 a 69";300;280;580
"3411";"florida";"70 a 74";236;223;459
"3412";"florida";"75 a 79";174;175;349
"3413";"florida";"80 a 84";91;108;199
"3414";"florida";"85 a 89";67;81;148
"3415";"florida";"90 a 94";17;32;49
"3416";"florida";"95 a 99";2;9;11
"3417";"florida";"100 o más";0;1;1
"3418";"hualqui";"20 a 24";897;962;1859
"3419";"hualqui";"25 a 29";894;955;1849
"3420";"hualqui";"30 a 34";751;805;1556
"3421";"hualqui";"35 a 39";763;837;1600
"3422";"hualqui";"40 a 44";715;782;1497
"3423";"hualqui";"45 a 49";785;922;1707
"3424";"hualqui";"50 a 54";873;915;1788
"3425";"hualqui";"55 a 59";720;776;1496
"3426";"hualqui";"60 a 64";581;605;1186
"3427";"hualqui";"65 a 69";412;464;876
"3428";"hualqui";"70 a 74";323;367;690
"3429";"hualqui";"75 a 79";215;280;495
"3430";"hualqui";"80 a 84";159;185;344
"3431";"hualqui";"85 a 89";72;128;200
"3432";"hualqui";"90 a 94";19;51;70
"3433";"hualqui";"95 a 99";2;26;28
"3434";"hualqui";"100 o más";1;5;6
"3435";"lota";"20 a 24";1648;1726;3374
"3436";"lota";"25 a 29";1620;1643;3263
"3437";"lota";"30 a 34";1199;1247;2446
"3438";"lota";"35 a 39";1049;1222;2271
"3439";"lota";"40 a 44";1308;1415;2723
"3440";"lota";"45 a 49";1517;1694;3211
"3441";"lota";"50 a 54";1604;1807;3411
"3442";"lota";"55 a 59";1459;1512;2971
"3443";"lota";"60 a 64";1152;1334;2486
"3444";"lota";"65 a 69";882;991;1873
"3445";"lota";"70 a 74";685;817;1502
"3446";"lota";"75 a 79";426;604;1030
"3447";"lota";"80 a 84";236;355;591
"3448";"lota";"85 a 89";124;241;365
"3449";"lota";"90 a 94";43;93;136
"3450";"lota";"95 a 99";13;19;32
"3451";"lota";"100 o más";2;4;6
"3452";"penco";"20 a 24";1769;1773;3542
"3453";"penco";"25 a 29";1832;1931;3763
"3454";"penco";"30 a 34";1496;1587;3083
"3455";"penco";"35 a 39";1341;1532;2873
"3456";"penco";"40 a 44";1453;1636;3089
"3457";"penco";"45 a 49";1527;1716;3243
"3458";"penco";"50 a 54";1631;1870;3501
"3459";"penco";"55 a 59";1493;1665;3158
"3460";"penco";"60 a 64";1143;1334;2477
"3461";"penco";"65 a 69";939;1077;2016
"3462";"penco";"70 a 74";640;872;1512
"3463";"penco";"75 a 79";422;614;1036
"3464";"penco";"80 a 84";209;349;558
"3465";"penco";"85 a 89";107;249;356
"3466";"penco";"90 a 94";37;85;122
"3467";"penco";"95 a 99";7;36;43
"3468";"penco";"100 o más";5;4;9
"3469";"san pedro de la paz";"20 a 24";4960;5029;9989
"3470";"san pedro de la paz";"25 a 29";4837;5306;10143
"3471";"san pedro de la paz";"30 a 34";4544;5209;9753
"3472";"san pedro de la paz";"35 a 39";4768;5502;10270
"3473";"san pedro de la paz";"40 a 44";4948;5420;10368
"3474";"san pedro de la paz";"45 a 49";4181;4782;8963
"3475";"san pedro de la paz";"50 a 54";3866;4404;8270
"3476";"san pedro de la paz";"55 a 59";3074;3710;6784
"3477";"san pedro de la paz";"60 a 64";2441;3140;5581
"3478";"san pedro de la paz";"65 a 69";1905;2371;4276
"3479";"san pedro de la paz";"70 a 74";1345;1664;3009
"3480";"san pedro de la paz";"75 a 79";796;1189;1985
"3481";"san pedro de la paz";"80 a 84";447;752;1199
"3482";"san pedro de la paz";"85 a 89";215;485;700
"3483";"san pedro de la paz";"90 a 94";65;204;269
"3484";"san pedro de la paz";"95 a 99";20;51;71
"3485";"san pedro de la paz";"100 o más";11;14;25
"3486";"santa juana";"20 a 24";460;488;948
"3487";"santa juana";"25 a 29";462;510;972
"3488";"santa juana";"30 a 34";383;443;826
"3489";"santa juana";"35 a 39";360;443;803
"3490";"santa juana";"40 a 44";419;465;884
"3491";"santa juana";"45 a 49";470;485;955
"3492";"santa juana";"50 a 54";511;504;1015
"3493";"santa juana";"55 a 59";446;462;908
"3494";"santa juana";"60 a 64";366;354;720
"3495";"santa juana";"65 a 69";307;303;610
"3496";"santa juana";"70 a 74";264;277;541
"3497";"santa juana";"75 a 79";199;193;392
"3498";"santa juana";"80 a 84";110;144;254
"3499";"santa juana";"85 a 89";62;77;139
"3500";"santa juana";"90 a 94";25;41;66
"3501";"santa juana";"95 a 99";6;5;11
"3502";"santa juana";"100 o más";1;4;5
"3503";"talcahuano";"20 a 24";6510;6109;12619
"3504";"talcahuano";"25 a 29";6018;6080;12098
"3505";"talcahuano";"30 a 34";4951;5284;10235
"3506";"talcahuano";"35 a 39";4452;4866;9318
"3507";"talcahuano";"40 a 44";4426;5002;9428
"3508";"talcahuano";"45 a 49";4462;5100;9562
"3509";"talcahuano";"50 a 54";4928;5843;10771
"3510";"talcahuano";"55 a 59";4817;5661;10478
"3511";"talcahuano";"60 a 64";3974;4706;8680
"3512";"talcahuano";"65 a 69";2907;3281;6188
"3513";"talcahuano";"70 a 74";1914;2567;4481
"3514";"talcahuano";"75 a 79";1251;1973;3224
"3515";"talcahuano";"80 a 84";837;1394;2231
"3516";"talcahuano";"85 a 89";497;957;1454
"3517";"talcahuano";"90 a 94";139;403;542
"3518";"talcahuano";"95 a 99";36;91;127
"3519";"talcahuano";"100 o más";14;26;40
"3520";"tomé";"20 a 24";1915;2008;3923
"3521";"tomé";"25 a 29";1903;2147;4050
"3522";"tomé";"30 a 34";1640;1844;3484
"3523";"tomé";"35 a 39";1558;1852;3410
"3524";"tomé";"40 a 44";1632;1822;3454
"3525";"tomé";"45 a 49";1778;2105;3883
"3526";"tomé";"50 a 54";1795;2127;3922
"3527";"tomé";"55 a 59";1731;1910;3641
"3528";"tomé";"60 a 64";1332;1638;2970
"3529";"tomé";"65 a 69";1104;1377;2481
"3530";"tomé";"70 a 74";894;1171;2065
"3531";"tomé";"75 a 79";604;856;1460
"3532";"tomé";"80 a 84";375;598;973
"3533";"tomé";"85 a 89";220;349;569
"3534";"tomé";"90 a 94";78;172;250
"3535";"tomé";"95 a 99";22;45;67
"3536";"tomé";"100 o más";10;13;23
"3537";"hualpén";"20 a 24";3883;3768;7651
"3538";"hualpén";"25 a 29";3546;3830;7376
"3539";"hualpén";"30 a 34";2889;3048;5937
"3540";"hualpén";"35 a 39";2692;3069;5761
"3541";"hualpén";"40 a 44";2842;3282;6124
"3542";"hualpén";"45 a 49";2943;3355;6298
"3543";"hualpén";"50 a 54";3137;3654;6791
"3544";"hualpén";"55 a 59";2642;3121;5763
"3545";"hualpén";"60 a 64";2011;2588;4599
"3546";"hualpén";"65 a 69";1592;1958;3550
"3547";"hualpén";"70 a 74";1235;1791;3026
"3548";"hualpén";"75 a 79";939;1390;2329
"3549";"hualpén";"80 a 84";526;892;1418
"3550";"hualpén";"85 a 89";281;564;845
"3551";"hualpén";"90 a 94";61;198;259
"3552";"hualpén";"95 a 99";11;45;56
"3553";"hualpén";"100 o más";4;12;16
"3554";"lebu";"20 a 24";747;817;1564
"3555";"lebu";"25 a 29";906;1011;1917
"3556";"lebu";"30 a 34";878;934;1812
"3557";"lebu";"35 a 39";807;899;1706
"3558";"lebu";"40 a 44";857;946;1803
"3559";"lebu";"45 a 49";872;929;1801
"3560";"lebu";"50 a 54";850;862;1712
"3561";"lebu";"55 a 59";713;759;1472
"3562";"lebu";"60 a 64";629;710;1339
"3563";"lebu";"65 a 69";444;477;921
"3564";"lebu";"70 a 74";337;374;711
"3565";"lebu";"75 a 79";237;271;508
"3566";"lebu";"80 a 84";174;156;330
"3567";"lebu";"85 a 89";97;123;220
"3568";"lebu";"90 a 94";27;51;78
"3569";"lebu";"95 a 99";12;6;18
"3570";"lebu";"100 o más";1;3;4
"3571";"arauco";"20 a 24";1167;1200;2367
"3572";"arauco";"25 a 29";1407;1432;2839
"3573";"arauco";"30 a 34";1232;1293;2525
"3574";"arauco";"35 a 39";1181;1287;2468
"3575";"arauco";"40 a 44";1192;1325;2517
"3576";"arauco";"45 a 49";1268;1358;2626
"3577";"arauco";"50 a 54";1284;1294;2578
"3578";"arauco";"55 a 59";1045;1118;2163
"3579";"arauco";"60 a 64";877;907;1784
"3580";"arauco";"65 a 69";624;699;1323
"3581";"arauco";"70 a 74";495;512;1007
"3582";"arauco";"75 a 79";360;382;742
"3583";"arauco";"80 a 84";186;277;463
"3584";"arauco";"85 a 89";114;179;293
"3585";"arauco";"90 a 94";48;74;122
"3586";"arauco";"95 a 99";8;21;29
"3587";"arauco";"100 o más";4;7;11
"3588";"cañete";"20 a 24";1002;1179;2181
"3589";"cañete";"25 a 29";1192;1315;2507
"3590";"cañete";"30 a 34";1058;1285;2343
"3591";"cañete";"35 a 39";1106;1292;2398
"3592";"cañete";"40 a 44";1138;1240;2378
"3593";"cañete";"45 a 49";1078;1218;2296
"3594";"cañete";"50 a 54";1035;1161;2196
"3595";"cañete";"55 a 59";997;987;1984
"3596";"cañete";"60 a 64";830;834;1664
"3597";"cañete";"65 a 69";684;691;1375
"3598";"cañete";"70 a 74";490;556;1046
"3599";"cañete";"75 a 79";334;395;729
"3600";"cañete";"80 a 84";244;289;533
"3601";"cañete";"85 a 89";135;155;290
"3602";"cañete";"90 a 94";32;87;119
"3603";"cañete";"95 a 99";5;23;28
"3604";"cañete";"100 o más";2;7;9
"3605";"contulmo";"20 a 24";168;183;351
"3606";"contulmo";"25 a 29";194;211;405
"3607";"contulmo";"30 a 34";174;203;377
"3608";"contulmo";"35 a 39";196;231;427
"3609";"contulmo";"40 a 44";203;194;397
"3610";"contulmo";"45 a 49";211;218;429
"3611";"contulmo";"50 a 54";214;203;417
"3612";"contulmo";"55 a 59";213;193;406
"3613";"contulmo";"60 a 64";166;170;336
"3614";"contulmo";"65 a 69";145;113;258
"3615";"contulmo";"70 a 74";111;109;220
"3616";"contulmo";"75 a 79";95;90;185
"3617";"contulmo";"80 a 84";53;55;108
"3618";"contulmo";"85 a 89";34;30;64
"3619";"contulmo";"90 a 94";12;13;25
"3620";"contulmo";"95 a 99";3;4;7
"3621";"contulmo";"100 o más";0;0;0
"3622";"curanilahue";"20 a 24";971;1104;2075
"3623";"curanilahue";"25 a 29";1093;1207;2300
"3624";"curanilahue";"30 a 34";1005;1093;2098
"3625";"curanilahue";"35 a 39";1060;1186;2246
"3626";"curanilahue";"40 a 44";1112;1184;2296
"3627";"curanilahue";"45 a 49";1070;1120;2190
"3628";"curanilahue";"50 a 54";1143;1161;2304
"3629";"curanilahue";"55 a 59";984;1030;2014
"3630";"curanilahue";"60 a 64";875;896;1771
"3631";"curanilahue";"65 a 69";628;629;1257
"3632";"curanilahue";"70 a 74";455;474;929
"3633";"curanilahue";"75 a 79";274;358;632
"3634";"curanilahue";"80 a 84";193;251;444
"3635";"curanilahue";"85 a 89";111;164;275
"3636";"curanilahue";"90 a 94";41;59;100
"3637";"curanilahue";"95 a 99";6;15;21
"3638";"curanilahue";"100 o más";0;7;7
"3639";"los álamos";"20 a 24";580;736;1316
"3640";"los álamos";"25 a 29";708;794;1502
"3641";"los álamos";"30 a 34";620;759;1379
"3642";"los álamos";"35 a 39";692;759;1451
"3643";"los álamos";"40 a 44";723;742;1465
"3644";"los álamos";"45 a 49";702;763;1465
"3645";"los álamos";"50 a 54";682;695;1377
"3646";"los álamos";"55 a 59";583;626;1209
"3647";"los álamos";"60 a 64";476;546;1022
"3648";"los álamos";"65 a 69";380;378;758
"3649";"los álamos";"70 a 74";256;294;550
"3650";"los álamos";"75 a 79";199;177;376
"3651";"los álamos";"80 a 84";121;145;266
"3652";"los álamos";"85 a 89";80;91;171
"3653";"los álamos";"90 a 94";28;38;66
"3654";"los álamos";"95 a 99";10;8;18
"3655";"los álamos";"100 o más";3;4;7
"3656";"tirúa";"20 a 24";360;396;756
"3657";"tirúa";"25 a 29";372;394;766
"3658";"tirúa";"30 a 34";370;385;755
"3659";"tirúa";"35 a 39";403;403;806
"3660";"tirúa";"40 a 44";366;344;710
"3661";"tirúa";"45 a 49";330;336;666
"3662";"tirúa";"50 a 54";314;309;623
"3663";"tirúa";"55 a 59";285;259;544
"3664";"tirúa";"60 a 64";241;234;475
"3665";"tirúa";"65 a 69";174;167;341
"3666";"tirúa";"70 a 74";153;117;270
"3667";"tirúa";"75 a 79";89;78;167
"3668";"tirúa";"80 a 84";64;54;118
"3669";"tirúa";"85 a 89";37;35;72
"3670";"tirúa";"90 a 94";12;15;27
"3671";"tirúa";"95 a 99";2;4;6
"3672";"tirúa";"100 o más";1;1;2
"3673";"los ángeles";"20 a 24";6977;7395;14372
"3674";"los ángeles";"25 a 29";7466;8213;15679
"3675";"los ángeles";"30 a 34";6706;7223;13929
"3676";"los ángeles";"35 a 39";6366;7351;13717
"3677";"los ángeles";"40 a 44";6788;7504;14292
"3678";"los ángeles";"45 a 49";6996;7598;14594
"3679";"los ángeles";"50 a 54";6580;7084;13664
"3680";"los ángeles";"55 a 59";5546;5984;11530
"3681";"los ángeles";"60 a 64";4385;4788;9173
"3682";"los ángeles";"65 a 69";3325;3814;7139
"3683";"los ángeles";"70 a 74";2691;3134;5825
"3684";"los ángeles";"75 a 79";1781;2213;3994
"3685";"los ángeles";"80 a 84";1104;1593;2697
"3686";"los ángeles";"85 a 89";601;965;1566
"3687";"los ángeles";"90 a 94";212;422;634
"3688";"los ángeles";"95 a 99";51;105;156
"3689";"los ángeles";"100 o más";18;30;48
"3690";"antuco";"20 a 24";134;135;269
"3691";"antuco";"25 a 29";113;146;259
"3692";"antuco";"30 a 34";104;133;237
"3693";"antuco";"35 a 39";108;139;247
"3694";"antuco";"40 a 44";112;127;239
"3695";"antuco";"45 a 49";141;142;283
"3696";"antuco";"50 a 54";147;152;299
"3697";"antuco";"55 a 59";120;137;257
"3698";"antuco";"60 a 64";121;119;240
"3699";"antuco";"65 a 69";80;100;180
"3700";"antuco";"70 a 74";84;89;173
"3701";"antuco";"75 a 79";65;69;134
"3702";"antuco";"80 a 84";42;45;87
"3703";"antuco";"85 a 89";21;33;54
"3704";"antuco";"90 a 94";5;16;21
"3705";"antuco";"95 a 99";3;3;6
"3706";"antuco";"100 o más";0;2;2
"3707";"cabrero";"20 a 24";1019;979;1998
"3708";"cabrero";"25 a 29";983;1096;2079
"3709";"cabrero";"30 a 34";882;954;1836
"3710";"cabrero";"35 a 39";890;1018;1908
"3711";"cabrero";"40 a 44";954;1026;1980
"3712";"cabrero";"45 a 49";1048;1132;2180
"3713";"cabrero";"50 a 54";1100;1008;2108
"3714";"cabrero";"55 a 59";879;825;1704
"3715";"cabrero";"60 a 64";739;672;1411
"3716";"cabrero";"65 a 69";557;549;1106
"3717";"cabrero";"70 a 74";438;484;922
"3718";"cabrero";"75 a 79";285;359;644
"3719";"cabrero";"80 a 84";180;212;392
"3720";"cabrero";"85 a 89";104;149;253
"3721";"cabrero";"90 a 94";53;51;104
"3722";"cabrero";"95 a 99";2;17;19
"3723";"cabrero";"100 o más";0;2;2
"3724";"laja";"20 a 24";702;714;1416
"3725";"laja";"25 a 29";699;831;1530
"3726";"laja";"30 a 34";540;688;1228
"3727";"laja";"35 a 39";617;790;1407
"3728";"laja";"40 a 44";648;762;1410
"3729";"laja";"45 a 49";766;861;1627
"3730";"laja";"50 a 54";788;849;1637
"3731";"laja";"55 a 59";684;721;1405
"3732";"laja";"60 a 64";578;669;1247
"3733";"laja";"65 a 69";465;537;1002
"3734";"laja";"70 a 74";409;409;818
"3735";"laja";"75 a 79";261;322;583
"3736";"laja";"80 a 84";159;168;327
"3737";"laja";"85 a 89";85;114;199
"3738";"laja";"90 a 94";22;44;66
"3739";"laja";"95 a 99";4;15;19
"3740";"laja";"100 o más";2;2;4
"3741";"mulchén";"20 a 24";1031;1066;2097
"3742";"mulchén";"25 a 29";1069;1137;2206
"3743";"mulchén";"30 a 34";904;994;1898
"3744";"mulchén";"35 a 39";917;925;1842
"3745";"mulchén";"40 a 44";919;978;1897
"3746";"mulchén";"45 a 49";1023;992;2015
"3747";"mulchén";"50 a 54";1054;1021;2075
"3748";"mulchén";"55 a 59";869;857;1726
"3749";"mulchén";"60 a 64";724;771;1495
"3750";"mulchén";"65 a 69";574;583;1157
"3751";"mulchén";"70 a 74";500;498;998
"3752";"mulchén";"75 a 79";338;429;767
"3753";"mulchén";"80 a 84";196;270;466
"3754";"mulchén";"85 a 89";125;192;317
"3755";"mulchén";"90 a 94";54;71;125
"3756";"mulchén";"95 a 99";9;22;31
"3757";"mulchén";"100 o más";2;1;3
"3758";"nacimiento";"20 a 24";900;908;1808
"3759";"nacimiento";"25 a 29";884;1003;1887
"3760";"nacimiento";"30 a 34";770;852;1622
"3761";"nacimiento";"35 a 39";786;899;1685
"3762";"nacimiento";"40 a 44";812;983;1795
"3763";"nacimiento";"45 a 49";885;922;1807
"3764";"nacimiento";"50 a 54";938;933;1871
"3765";"nacimiento";"55 a 59";875;807;1682
"3766";"nacimiento";"60 a 64";703;679;1382
"3767";"nacimiento";"65 a 69";478;494;972
"3768";"nacimiento";"70 a 74";436;412;848
"3769";"nacimiento";"75 a 79";280;293;573
"3770";"nacimiento";"80 a 84";192;232;424
"3771";"nacimiento";"85 a 89";96;110;206
"3772";"nacimiento";"90 a 94";33;67;100
"3773";"nacimiento";"95 a 99";5;12;17
"3774";"nacimiento";"100 o más";2;7;9
"3775";"negrete";"20 a 24";327;346;673
"3776";"negrete";"25 a 29";340;396;736
"3777";"negrete";"30 a 34";255;320;575
"3778";"negrete";"35 a 39";282;302;584
"3779";"negrete";"40 a 44";282;344;626
"3780";"negrete";"45 a 49";350;343;693
"3781";"negrete";"50 a 54";341;346;687
"3782";"negrete";"55 a 59";343;305;648
"3783";"negrete";"60 a 64";262;220;482
"3784";"negrete";"65 a 69";189;196;385
"3785";"negrete";"70 a 74";174;160;334
"3786";"negrete";"75 a 79";106;135;241
"3787";"negrete";"80 a 84";73;76;149
"3788";"negrete";"85 a 89";40;51;91
"3789";"negrete";"90 a 94";13;20;33
"3790";"negrete";"95 a 99";4;1;5
"3791";"negrete";"100 o más";0;3;3
"3792";"quilaco";"20 a 24";110;136;246
"3793";"quilaco";"25 a 29";128;122;250
"3794";"quilaco";"30 a 34";97;94;191
"3795";"quilaco";"35 a 39";106;119;225
"3796";"quilaco";"40 a 44";109;126;235
"3797";"quilaco";"45 a 49";123;132;255
"3798";"quilaco";"50 a 54";161;137;298
"3799";"quilaco";"55 a 59";147;136;283
"3800";"quilaco";"60 a 64";120;125;245
"3801";"quilaco";"65 a 69";125;116;241
"3802";"quilaco";"70 a 74";102;110;212
"3803";"quilaco";"75 a 79";86;74;160
"3804";"quilaco";"80 a 84";55;52;107
"3805";"quilaco";"85 a 89";28;29;57
"3806";"quilaco";"90 a 94";5;11;16
"3807";"quilaco";"95 a 99";3;5;8
"3808";"quilaco";"100 o más";0;0;0
"3809";"quilleco";"20 a 24";329;319;648
"3810";"quilleco";"25 a 29";283;349;632
"3811";"quilleco";"30 a 34";214;275;489
"3812";"quilleco";"35 a 39";227;263;490
"3813";"quilleco";"40 a 44";301;349;650
"3814";"quilleco";"45 a 49";358;375;733
"3815";"quilleco";"50 a 54";328;331;659
"3816";"quilleco";"55 a 59";335;300;635
"3817";"quilleco";"60 a 64";236;262;498
"3818";"quilleco";"65 a 69";243;244;487
"3819";"quilleco";"70 a 74";240;219;459
"3820";"quilleco";"75 a 79";172;170;342
"3821";"quilleco";"80 a 84";105;86;191
"3822";"quilleco";"85 a 89";63;61;124
"3823";"quilleco";"90 a 94";20;28;48
"3824";"quilleco";"95 a 99";2;7;9
"3825";"quilleco";"100 o más";1;1;2
"3826";"san rosendo";"20 a 24";96;112;208
"3827";"san rosendo";"25 a 29";104;104;208
"3828";"san rosendo";"30 a 34";74;98;172
"3829";"san rosendo";"35 a 39";88;99;187
"3830";"san rosendo";"40 a 44";105;118;223
"3831";"san rosendo";"45 a 49";103;134;237
"3832";"san rosendo";"50 a 54";129;126;255
"3833";"san rosendo";"55 a 59";113;135;248
"3834";"san rosendo";"60 a 64";100;107;207
"3835";"san rosendo";"65 a 69";93;82;175
"3836";"san rosendo";"70 a 74";77;92;169
"3837";"san rosendo";"75 a 79";52;68;120
"3838";"san rosendo";"80 a 84";27;33;60
"3839";"san rosendo";"85 a 89";8;19;27
"3840";"san rosendo";"90 a 94";4;5;9
"3841";"san rosendo";"95 a 99";0;1;1
"3842";"san rosendo";"100 o más";1;1;2
"3843";"santa bárbara";"20 a 24";487;500;987
"3844";"santa bárbara";"25 a 29";479;508;987
"3845";"santa bárbara";"30 a 34";402;480;882
"3846";"santa bárbara";"35 a 39";416;449;865
"3847";"santa bárbara";"40 a 44";364;431;795
"3848";"santa bárbara";"45 a 49";416;452;868
"3849";"santa bárbara";"50 a 54";459;490;949
"3850";"santa bárbara";"55 a 59";407;432;839
"3851";"santa bárbara";"60 a 64";365;366;731
"3852";"santa bárbara";"65 a 69";304;286;590
"3853";"santa bárbara";"70 a 74";247;264;511
"3854";"santa bárbara";"75 a 79";177;194;371
"3855";"santa bárbara";"80 a 84";101;107;208
"3856";"santa bárbara";"85 a 89";80;83;163
"3857";"santa bárbara";"90 a 94";17;40;57
"3858";"santa bárbara";"95 a 99";3;10;13
"3859";"santa bárbara";"100 o más";2;5;7
"3860";"tucapel";"20 a 24";462;471;933
"3861";"tucapel";"25 a 29";399;506;905
"3862";"tucapel";"30 a 34";455;470;925
"3863";"tucapel";"35 a 39";400;452;852
"3864";"tucapel";"40 a 44";387;468;855
"3865";"tucapel";"45 a 49";470;523;993
"3866";"tucapel";"50 a 54";523;467;990
"3867";"tucapel";"55 a 59";462;447;909
"3868";"tucapel";"60 a 64";354;425;779
"3869";"tucapel";"65 a 69";371;330;701
"3870";"tucapel";"70 a 74";240;280;520
"3871";"tucapel";"75 a 79";210;236;446
"3872";"tucapel";"80 a 84";129;150;279
"3873";"tucapel";"85 a 89";71;103;174
"3874";"tucapel";"90 a 94";26;41;67
"3875";"tucapel";"95 a 99";3;15;18
"3876";"tucapel";"100 o más";1;2;3
"3877";"yumbel";"20 a 24";592;575;1167
"3878";"yumbel";"25 a 29";639;690;1329
"3879";"yumbel";"30 a 34";593;647;1240
"3880";"yumbel";"35 a 39";664;696;1360
"3881";"yumbel";"40 a 44";722;701;1423
"3882";"yumbel";"45 a 49";760;840;1600
"3883";"yumbel";"50 a 54";779;782;1561
"3884";"yumbel";"55 a 59";752;751;1503
"3885";"yumbel";"60 a 64";638;614;1252
"3886";"yumbel";"65 a 69";544;542;1086
"3887";"yumbel";"70 a 74";424;472;896
"3888";"yumbel";"75 a 79";359;420;779
"3889";"yumbel";"80 a 84";189;231;420
"3890";"yumbel";"85 a 89";103;163;266
"3891";"yumbel";"90 a 94";51;59;110
"3892";"yumbel";"95 a 99";5;23;28
